,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
155,155,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,57461,13.227.255.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702531023,1654702531429,406,25,14935,1654702531023,1654702531429,406,11,1911,1654702531041,1654702531379,338,14,13024,TLS.AmazonAlexa,VirtAssistant,0,4,api.amazonalexa.com,69415598724855f70b37da9f653ec421,ea615e28cb25adfb2f261151eab3314f,,
156,156,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,53520,13.227.248.170,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702531608,1654702531989,381,13,2888,1654702531608,1654702531989,381,7,1650,1654702531633,1654702531950,317,6,1238,TLS.AmazonAlexa,VirtAssistant,0,4,api.eu.amazonalexa.com,69415598724855f70b37da9f653ec421,ea615e28cb25adfb2f261151eab3314f,,
157,157,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1654702527340,1654702527360,20,2,180,1654702527340,1654702527360,20,2,180,0,0,0,0,0,ICMPV6,Network,0,4,,,,,
158,158,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47343,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702560851,1654702560851,0,1,99,1654702560851,1654702560851,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
159,159,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39808,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650648,1654702650648,0,2,128,1654702650648,1654702650648,0,1,74,1654702650648,1654702650648,0,1,54,Unknown,Unspecified,0,0,,,,,
160,160,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39811,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650693,1654702650693,0,2,128,1654702650693,1654702650693,0,1,74,1654702650693,1654702650693,0,1,54,Unknown,Unspecified,0,0,,,,,
161,161,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39814,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650704,1654702650704,0,2,128,1654702650704,1654702650704,0,1,74,1654702650704,1654702650704,0,1,54,Unknown,Unspecified,0,0,,,,,
162,162,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39817,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650727,1654702650727,0,2,128,1654702650727,1654702650727,0,1,74,1654702650727,1654702650727,0,1,54,Unknown,Unspecified,0,0,,,,,
163,163,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51705,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650731,1654702650731,0,2,128,1654702650731,1654702650731,0,1,74,1654702650731,1654702650731,0,1,54,Unknown,Unspecified,0,0,,,,,
164,164,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51708,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650739,1654702650740,1,2,128,1654702650739,1654702650739,0,1,74,1654702650740,1654702650740,0,1,54,Unknown,Unspecified,0,0,,,,,
165,165,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47343,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702681195,1654702681195,0,1,99,1654702681195,1654702681195,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
166,166,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,50722,13.225.0.112,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702050100,1654702050189,89,9,1296,1654702050100,1654702050189,89,5,528,1654702050117,1654702050151,34,4,768,HTTP.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),text/plain
167,167,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1654702527831,1654702655619,127788,11,1947,1654702527831,1654702655619,127788,11,1947,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
168,168,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,33224,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702531419,1654702531605,186,2,258,1654702531419,1654702531419,0,1,82,1654702531605,1654702531605,0,1,176,DNS.AmazonAlexa,VirtAssistant,0,4,api.eu.amazonalexa.com,,,,
169,169,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51685,13.224.254.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702532258,1654702532591,333,13,2888,1654702532258,1654702532591,333,7,1650,1654702532275,1654702532552,277,6,1238,TLS.AmazonAlexa,VirtAssistant,0,4,api.fe.amazonalexa.com,69415598724855f70b37da9f653ec421,ea615e28cb25adfb2f261151eab3314f,,
170,170,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39809,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650656,1654702650656,0,2,128,1654702650656,1654702650656,0,1,74,1654702650656,1654702650656,0,1,54,Unknown,Unspecified,0,0,,,,,
171,171,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39812,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650697,1654702650697,0,2,128,1654702650697,1654702650697,0,1,74,1654702650697,1654702650697,0,1,54,Unknown,Unspecified,0,0,,,,,
172,172,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39815,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650705,1654702650705,0,2,128,1654702650705,1654702650705,0,1,74,1654702650705,1654702650705,0,1,54,Unknown,Unspecified,0,0,,,,,
173,173,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51706,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650736,1654702650736,0,2,128,1654702650736,1654702650736,0,1,74,1654702650736,1654702650736,0,1,54,Unknown,Unspecified,0,0,,,,,
174,174,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,21857,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702650760,1654702650819,59,2,242,1654702650760,1654702650760,0,1,89,1654702650819,1654702650819,0,1,153,DNS.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,,
175,175,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47862,34.236.6.206,ba:69:f4:f0:3d:02,ba:69:f4,123,17,4,0,0,1654702661510,1654702661745,235,2,180,1654702661510,1654702661510,0,1,90,1654702661745,1654702661745,0,1,90,NTP,System,0,4,,,,,
176,176,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,36179,52.55.116.205,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702650914,1654702744359,93445,10,1992,1654702650914,1654702744359,93445,10,1992,0,0,0,0,0,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
177,177,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,55063,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702660902,1654702660964,62,2,298,1654702660902,1654702660902,0,1,85,1654702660964,1654702660964,0,1,213,DNS,Network,0,4,fos5echocaptiveportal.com,,,,
178,178,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47343,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702801495,1654702801495,0,1,99,1654702801495,1654702801495,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
179,179,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,68,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,67,17,4,0,0,1654702815657,1654702815659,2,2,684,1654702815657,1654702815657,0,1,342,1654702815659,1654702815659,0,1,342,DHCP,Network,0,4,amazon-bee4ce66c,"1,33,3,6,15,28,51,58,59",,,
180,180,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1654702815717,1654702816511,794,2,180,1654702815717,1654702816511,794,2,180,0,0,0,0,0,ICMPV6,Network,0,4,,,,,
181,181,1,3.223.181.245,ba:69:f4:f0:3d:02,ba:69:f4,443,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,48002,6,4,0,0,1654700962234,1654702762222,1799988,1294,346076,1654700962234,1654702762219,1799985,568,102430,1654700962236,1654702762222,1799986,726,243646,TLS.AmazonAWS,Cloud,1,2,,,,,
182,182,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,41571,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654701089637,1654701089835,198,2,258,1654701089637,1654701089637,0,1,82,1654701089835,1654701089835,0,1,176,DNS.AmazonAlexa,VirtAssistant,0,4,api.eu.amazonalexa.com,,,,
183,183,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,35865,3.220.182.54,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701097191,1654701097191,0,2,163,1654701097191,1654701097191,0,2,163,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
184,184,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,32851,13.225.0.112,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654701097194,1654701156216,59022,10,660,1654701097194,1654701156216,59022,10,660,0,0,0,0,0,HTTP.AmazonAWS,Cloud,1,2,,,,,
185,185,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,15732,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654701140964,1654701140968,4,2,224,1654701140964,1654701140964,0,1,88,1654701140968,1654701140968,0,1,136,DNS.Amazon,Web,0,4,device-metrics-us.amazon.com,,,,
186,186,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39708,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701148805,1654701148806,1,2,128,1654701148805,1654701148805,0,1,74,1654701148806,1654701148806,0,1,54,Unknown,Unspecified,0,0,,,,,
187,187,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,33627,13.225.0.150,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702827679,1654702889317,61638,10,660,1654702827679,1654702889317,61638,10,660,0,0,0,0,0,HTTP.AmazonAWS,Cloud,1,2,,,,,
188,188,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39711,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701148828,1654701148828,0,2,128,1654701148828,1654701148828,0,1,74,1654701148828,1654701148828,0,1,54,Unknown,Unspecified,0,0,,,,,
189,189,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39714,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701148854,1654701148854,0,2,128,1654701148854,1654701148854,0,1,74,1654701148854,1654701148854,0,1,54,Unknown,Unspecified,0,0,,,,,
190,190,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39717,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701148862,1654701148862,0,2,128,1654701148862,1654701148862,0,1,74,1654701148862,1654701148862,0,1,54,Unknown,Unspecified,0,0,,,,,
191,191,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51605,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701148866,1654701148866,0,2,128,1654701148866,1654701148866,0,1,74,1654701148866,1654701148866,0,1,54,Unknown,Unspecified,0,0,,,,,
192,192,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51608,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701148871,1654701148871,0,2,128,1654701148871,1654701148871,0,1,74,1654701148871,1654701148871,0,1,54,Unknown,Unspecified,0,0,,,,,
193,193,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,40602,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654701148895,1654701148957,62,2,242,1654701148895,1654701148895,0,1,89,1654701148957,1654701148957,0,1,153,DNS.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,,
194,194,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,43467,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654701159044,1654701159100,56,2,298,1654701159044,1654701159044,0,1,85,1654701159100,1654701159100,0,1,213,DNS,Network,0,4,fos5echocaptiveportal.com,,,,
195,195,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,36350,52.45.237.36,ba:69:f4:f0:3d:02,ba:69:f4,123,17,4,0,0,1654701159625,1654701159864,239,2,180,1654701159625,1654701159625,0,1,90,1654701159864,1654701159864,0,1,90,NTP,System,0,4,,,,,
196,196,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47343,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702921819,1654702921819,0,1,99,1654702921819,1654702921819,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
197,197,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,53183,13.225.0.150,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654701385636,1654701444615,58979,10,660,1654701385636,1654701444615,58979,10,660,0,0,0,0,0,HTTP.AmazonAWS,Cloud,1,2,,,,,
198,198,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39729,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701449132,1654701449132,0,2,128,1654701449132,1654701449132,0,1,74,1654701449132,1654701449132,0,1,54,Unknown,Unspecified,0,0,,,,,
199,199,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39732,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701449137,1654701449137,0,2,128,1654701449137,1654701449137,0,1,74,1654701449137,1654701449137,0,1,54,Unknown,Unspecified,0,0,,,,,
200,200,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39735,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701449164,1654701449164,0,2,128,1654701449164,1654701449164,0,1,74,1654701449164,1654701449164,0,1,54,Unknown,Unspecified,0,0,,,,,
201,201,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51626,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701449195,1654701449195,0,2,128,1654701449195,1654701449195,0,1,74,1654701449195,1654701449195,0,1,54,Unknown,Unspecified,0,0,,,,,
202,202,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39759,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654701449206,1654701449263,57,2,242,1654701449206,1654701449206,0,1,89,1654701449263,1654701449263,0,1,153,DNS.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,,
203,203,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,44305,13.227.255.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701632960,1654701691808,58848,11,1005,1654701632960,1654701691808,58848,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
204,204,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,44011,13.227.255.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701674048,1654701732847,58799,11,1005,1654701674048,1654701732847,58799,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
205,205,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,44187,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701709478,1654701710529,1051,16,2575,1654701709478,1654701710529,1051,8,1531,1654701709719,1654701710519,800,8,1044,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
206,206,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47478,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701709736,1654701711007,1271,18,2644,1654701709736,1654701711007,1271,9,1575,1654701709974,1654701711006,1032,9,1069,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
207,207,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,38859,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701711616,1654701712903,1287,17,2573,1654701711616,1654701712903,1287,9,1558,1654701711859,1654701712901,1042,8,1015,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
208,208,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47178,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701713218,1654701714497,1279,18,2665,1654701713218,1654701714497,1279,9,1596,1654701713455,1654701714474,1019,9,1069,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
209,209,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51996,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701728913,1654701730191,1278,18,2627,1654701728913,1654701730191,1278,9,1558,1654701729151,1654701730189,1038,9,1069,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
210,210,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,36045,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701731373,1654701732657,1284,18,2666,1654701731373,1654701732657,1284,9,1597,1654701731609,1654701732657,1048,9,1069,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
211,211,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,42498,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701731956,1654701733023,1067,16,2576,1654701731956,1654701733023,1067,8,1532,1654701732199,1654701733020,821,8,1044,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
212,212,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,50259,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701733404,1654701734444,1040,16,2546,1654701733404,1654701734444,1040,8,1502,1654701733642,1654701734429,787,8,1044,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
213,213,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,54243,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701735684,1654701736994,1310,21,2976,1654701735684,1654701736994,1310,11,1716,1654701735925,1654701736993,1068,10,1260,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
214,214,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,54195,52.94.232.195,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701735684,1654701736997,1313,17,2601,1654701735684,1654701736997,1313,9,1586,1654701735927,1654701736996,1069,8,1015,TLS.Amazon,Web,0,4,unagi-na.amazon.com,bdf21e38e1f69776df407235625e75e2,fbe78c619e7ea20046131294ad087f05,,
215,215,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39750,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701749535,1654701749536,1,2,128,1654701749535,1654701749535,0,1,74,1654701749536,1654701749536,0,1,54,Unknown,Unspecified,0,0,,,,,
216,216,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39753,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701749558,1654701749558,0,2,128,1654701749558,1654701749558,0,1,74,1654701749558,1654701749558,0,1,54,Unknown,Unspecified,0,0,,,,,
217,217,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39829,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951018,1654702951019,1,2,128,1654702951018,1654702951018,0,1,74,1654702951019,1654702951019,0,1,54,Unknown,Unspecified,0,0,,,,,
218,218,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39756,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701749567,1654701749567,0,2,128,1654701749567,1654701749567,0,1,74,1654701749567,1654701749567,0,1,54,Unknown,Unspecified,0,0,,,,,
219,219,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39832,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951024,1654702951024,0,2,128,1654702951024,1654702951024,0,1,74,1654702951024,1654702951024,0,1,54,Unknown,Unspecified,0,0,,,,,
220,220,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51644,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701749584,1654701749584,0,2,128,1654701749584,1654701749584,0,1,74,1654701749584,1654701749584,0,1,54,Unknown,Unspecified,0,0,,,,,
221,221,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39835,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951043,1654702951043,0,2,128,1654702951043,1654702951043,0,1,74,1654702951043,1654702951043,0,1,54,Unknown,Unspecified,0,0,,,,,
222,222,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51647,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654701749595,1654701749595,0,2,128,1654701749595,1654701749595,0,1,74,1654701749595,1654701749595,0,1,54,Unknown,Unspecified,0,0,,,,,
223,223,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51726,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951054,1654702951054,0,2,128,1654702951054,1654702951054,0,1,74,1654702951054,1654702951054,0,1,54,Unknown,Unspecified,0,0,,,,,
224,224,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,58971,34.231.92.246,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654701749825,1654701847086,97261,10,1992,1654701749825,1654701847086,97261,10,1992,0,0,0,0,0,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
225,225,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,45055,13.227.255.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654701758622,1654701820046,61424,11,1005,1654701758622,1654701820046,61424,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
226,226,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,18354,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654701760397,1654701760400,3,2,172,1654701760397,1654701760397,0,1,78,1654701760400,1654701760400,0,1,94,DNS.Amazon,Web,0,4,ntp-g7g.amazon.com,,,,
227,227,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,44150,13.225.0.112,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702951158,1654702951225,67,9,1296,1654702951158,1654702951225,67,5,528,1654702951181,1654702951223,42,4,768,HTTP.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),text/plain
228,228,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39768,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702049930,1654702049930,0,2,128,1654702049930,1654702049930,0,1,74,1654702049930,1654702049930,0,1,54,Unknown,Unspecified,0,0,,,,,
229,229,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,64798,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702961813,1654702961869,56,2,172,1654702961813,1654702961813,0,1,78,1654702961869,1654702961869,0,1,94,DNS.Amazon,Web,0,4,ntp-g7g.amazon.com,,,,
230,230,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39771,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702049950,1654702049950,0,2,128,1654702049950,1654702049950,0,1,74,1654702049950,1654702049950,0,1,54,Unknown,Unspecified,0,0,,,,,
231,231,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39774,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702049958,1654702049958,0,2,128,1654702049958,1654702049958,0,1,74,1654702049958,1654702049958,0,1,54,Unknown,Unspecified,0,0,,,,,
232,232,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39777,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702049982,1654702049982,0,2,128,1654702049982,1654702049982,0,1,74,1654702049982,1654702049982,0,1,54,Unknown,Unspecified,0,0,,,,,
233,233,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51665,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702049990,1654702049990,0,2,128,1654702049990,1654702049990,0,1,74,1654702049990,1654702049990,0,1,54,Unknown,Unspecified,0,0,,,,,
